# initial_x = 1
x,y
0.589778,1.4741
0.604289,1.42777
0.618329,1.38015
0.631887,1.33124
0.64495,1.28104
0.657504,1.22955
0.669537,1.17678
0.681035,1.12275
0.691987,1.06747
0.702381,1.01096
0.712203,0.953253
0.721442,0.894369
0.730086,0.834346
0.738125,0.773222
0.745547,0.711039
0.752342,0.647844
0.758501,0.583686
0.764013,0.518621
0.76887,0.452704
0.773065,0.385996
0.776588,0.318561
0.779434,0.250464
0.781595,0.181772
0.783067,0.112555
0.783845,0.0428842
0.783924,-0.0271684
0.7833,-0.0975304
0.781972,-0.168129
0.779937,-0.238892
0.777194,-0.309747
0.773742,-0.380624
0.769582,-0.451453
0.764714,-0.522167
0.759139,-0.592701
0.75286,-0.662993
0.74588,-0.732984
0.738202,-0.802617
0.729829,-0.87184
0.720767,-0.940606
0.711019,-1.00887
0.700591,-1.07659
0.689489,-1.14373
0.677718,-1.21027
0.665286,-1.27617
0.652197,-1.34141
0.63846,-1.40599
0.62408,-1.46988
0.609064,-1.53308
0.59342,-1.5956
0.577155,-1.65742
0.560274,-1.71857
0.542786,-1.77905
0.524695,-1.83887
0.50601,-1.89806
0.486736,-1.95664
0.466879,-2.01464
0.446445,-2.07209
0.425439,-2.12902
0.403866,-2.18546
0.381732,-2.24145
0.359039,-2.29703
0.335792,-2.35224
0.311995,-2.40711
0.287651,-2.46169
0.262762,-2.51602
0.237331,-2.57013
0.21136,-2.62407
0.18485,-2.67785
0.157803,-2.73153
0.13022,-2.78512
0.102101,-2.83866
0.073447,-2.89215
0.0442582,-2.94561
0.0145348,-2.99906
-0.015723,-3.0525
-0.0465151,-3.10591
-0.077841,-3.15928
-0.1097,-3.21258
-0.142092,-3.26579
-0.175016,-3.31884
-0.208468,-3.37169
-0.242448,-3.42426
-0.276952,-3.47645
-0.311976,-3.52817
-0.347514,-3.57928
-0.383559,-3.62967
-0.420104,-3.67915
-0.457139,-3.72756
-0.494651,-3.77469
-0.532627,-3.82032
-0.571052,-3.86421
-0.609905,-3.90608
-0.649166,-3.94564
-0.688809,-3.98257
-0.728807,-4.01653
-0.769128,-4.04714
-0.809738,-4.07402
-0.850595,-4.09673
-0.891657,-4.11485
-0.932875,-4.1279
-0.974196,-4.1354
-1.01556,-4.13686
-1.05691,-4.13176
-1.09817,-4.11957
-1.13928,-4.09978
-1.18014,-4.07185
-1.22069,-4.03527
-1.26082,-3.98952
-1.30044,-3.93411
-1.33947,-3.86859
-1.37778,-3.79254
-1.41528,-3.70556
-1.45185,-3.60735
-1.48739,-3.49764
-1.52177,-3.37623
-1.55487,-3.24302
-1.58659,-3.098
-1.6168,-2.94125
-1.64538,-2.77293
-1.67222,-2.59335
-1.69721,-2.40291
-1.72024,-2.20212
-1.74122,-1.9916
-1.76004,-1.77211
-1.77663,-1.54447
-1.79091,-1.30964
-1.8028,-1.06865
-1.81226,-0.822607
-1.81924,-0.572699
-1.82371,-0.320155
-1.82564,-0.0662447
-1.82503,0.187745
-1.82189,0.440522
-1.81623,0.690809
-1.80809,0.937361
-1.7975,1.17898
-1.78453,1.41452
-1.76923,1.64293
-1.7517,1.86323
-1.732,2.07454
-1.71024,2.27608
-1.68651,2.46718
-1.66093,2.6473
-1.6336,2.81598
-1.60465,2.97291
-1.57419,3.11784
-1.54233,3.25068
-1.50921,3.37139
-1.47495,3.48005
-1.43965,3.57682
-1.40345,3.66193
-1.36645,3.73566
-1.32877,3.79838
-1.29052,3.85048
-1.2518,3.8924
-1.2127,3.92461
-1.17334,3.94761
-1.13378,3.96189
-1.09412,3.96798
-1.05445,3.96638
-1.01482,3.95762
-0.975317,3.94219
-0.935998,3.9206
-0.896924,3.89331
-0.858149,3.86079
-0.819724,3.82348
-0.781694,3.78179
-0.744101,3.73612
-0.706984,3.68685
-0.670375,3.6343
-0.634307,3.57882
-0.598808,3.52069
-0.563901,3.46019
-0.529611,3.39757
-0.495956,3.33307
-0.462955,3.26688
-0.430624,3.1992
-0.398976,3.1302
-0.368023,3.06003
-0.337778,2.98883
-0.30825,2.91671
-0.279447,2.84377
-0.251377,2.77012
-0.224047,2.69583
-0.197462,2.62097
-0.171629,2.5456
-0.146552,2.46977
-0.122235,2.39353
-0.0986823,2.3169
-0.0758979,2.23992
-0.053885,2.16261
-0.0326468,2.08499
-0.0121862,2.00708
0.00749392,1.92889
0.0263908,1.85043
0.0445018,1.77172
0.0618242,1.69274
0.0783558,1.61352
0.0940938,1.53405
0.109036,1.45434
0.12318,1.3744
0.136523,1.29423
0.149064,1.21383
0.160799,1.13321
0.171727,1.05238
0.181846,0.971337
0.191153,0.890101
0.199647,0.808678
0.207326,0.727077
0.214188,0.645311
0.220232,0.563392
0.225456,0.481334
0.229858,0.399151
0.233438,0.316858
0.236195,0.234472
0.238127,0.152009
0.239235,0.0694851
0.239517,-0.0130812
0.238973,-0.095673
0.237604,-0.178273
0.235408,-0.260865
0.232386,-0.34343
0.228539,-0.425954
0.223867,-0.50842
0.218371,-0.590813
0.212051,-0.673118
0.204909,-0.755324
0.196945,-0.837416
0.188161,-0.919385
0.178558,-1.00122
0.168137,-1.08291
0.1569,-1.16445
0.144849,-1.24583
0.131984,-1.32704
0.118309,-1.40808
0.103823,-1.48895
0.0885303,-1.56964
0.0724312,-1.65014
0.0555281,-1.73045
0.0378228,-1.81057
0.0193174,-1.89049
1.37896e-05,-1.9702
-0.0200858,-2.04969
-0.0409793,-2.12896
-0.0626642,-2.20798
-0.085138,-2.28674
-0.108398,-2.36523
-0.132442,-2.4434
-0.157265,-2.52124
-0.182865,-2.5987
-0.209238,-2.67573
-0.236378,-2.75228
-0.264281,-2.82828
-0.292942,-2.90367
-0.322352,-2.97834
-0.352506,-3.05221
-0.383393,-3.12516
-0.415005,-3.19706
-0.447331,-3.26776
-0.480356,-3.3371
-0.514067,-3.40489
-0.548448,-3.47094
-0.58348,-3.53502
-0.619141,-3.59688
-0.655409,-3.65625
-0.692257,-3.71284
-0.729655,-3.76632
-0.767572,-3.81635
-0.80597,-3.86256
-0.844809,-3.90455
-0.884045,-3.9419
-0.92363,-3.97417
-0.96351,-4.00088
-1.00363,-4.02155
-1.04392,-4.03567
-1.08432,-4.04272
-1.12475,-4.04216
-1.16513,-4.03346
-1.20539,-4.01607
-1.24542,-3.98945
-1.28515,-3.95307
-1.32445,-3.90644
-1.36324,-3.84907
-1.4014,-3.78052
-1.43881,-3.70039
-1.47536,-3.60833
-1.51094,-3.50406
-1.5454,-3.38738
-1.57864,-3.25816
-1.61052,-3.11638
-1.64093,-2.9621
-1.66973,-2.7955
-1.6968,-2.61687
-1.72202,-2.42662
-1.74529,-2.22528
-1.76649,-2.0135
-1.78553,-1.79202
-1.80231,-1.56175
-1.81674,-1.32365
-1.82876,-1.0788
-1.8383,-0.828369
-1.84531,-0.573594
-1.84976,-0.315764
-1.85162,-0.0562131
-1.85088,0.203706
-1.84755,0.462634
-1.84164,0.719227
-1.83318,0.972173
-1.82221,1.22021
-1.80879,1.46214
-1.79299,1.69684
-1.77488,1.9233
-1.75456,2.14057
-1.7321,2.34786
-1.70763,2.54446
-1.68125,2.7298
-1.65308,2.90341
-1.62322,3.06495
-1.59182,3.2142
-1.55898,3.35105
-1.52484,3.47549
-1.48951,3.58759
-1.45313,3.68754
-1.4158,3.77559
-1.37765,3.85207
-1.3388,3.91734
-1.29934,3.97185
-1.2594,4.01606
-1.21906,4.05048
-1.17842,4.07564
-1.13757,4.09206
-1.0966,4.10031
-1.05559,4.10093
-1.01461,4.09446
-0.973723,4.08144
-0.932999,4.06239
-0.892494,4.03782
-0.85226,4.00821
-0.812345,3.97402
-0.772793,3.9357
-0.733643,3.89365
-0.694931,3.84828
-0.656688,3.79993
-0.618941,3.74894
-0.581717,3.69564
-0.545035,3.6403
-0.508917,3.58318
-0.473377,3.52453
-0.438431,3.46455
-0.40409,3.40344
-0.370365,3.34139
-0.337265,3.27853
-0.304796,3.215
-0.272966,3.15093
-0.241779,3.08643
-0.211239,3.02157
-0.181349,2.95643
-0.152111,2.89109
-0.123527,2.8256
-0.0955995,2.75999
-0.068328,2.6943
-0.0417135,2.62857
-0.0157566,2.56281
0.00954263,2.49704
0.0341841,2.43126
0.0581677,2.36547
0.0814936,2.29969
0.104162,2.23391
0.126172,2.16811
0.147524,2.1023
0.168218,2.03647
0.188253,1.9706
0.207629,1.90469
0.226347,1.83872
0.244404,1.7727
0.2618,1.70659
0.278535,1.64041
0.294608,1.57413
0.310018,1.50777
0.324763,1.4413
0.338843,1.37473
0.352257,1.30806
0.365004,1.24129
0.377083,1.17442
0.388492,1.10746
0.399232,1.04042
0.4093,0.973302
0.418698,0.906126
0.427423,0.838904
0.435476,0.771652
0.442856,0.70439
0.449563,0.637137
0.455599,0.569916
0.460962,0.502751
0.465654,0.435667
0.469676,0.368691
0.473028,0.301849
0.475713,0.235173
0.477732,0.168689
0.479088,0.10243
0.479782,0.0364249
0.479817,-0.0292954
0.479197,-0.0947003
0.477924,-0.159759
0.476003,-0.224443
0.473437,-0.288721
0.47023,-0.352567
0.466387,-0.415951
0.461913,-0.478848
0.456812,-0.541232
0.45109,-0.603081
0.444752,-0.664372
0.437804,-0.725084
0.430252,-0.7852
0.422102,-0.844702
0.41336,-0.903575
0.404033,-0.961807
0.394126,-1.01939
0.383647,-1.0763
0.372602,-1.13256
0.360998,-1.18813
0.348842,-1.24303
0.33614,-1.29726
0.322899,-1.3508
0.309126,-1.40368
0.294828,-1.45588
0.280011,-1.50741
0.264682,-1.55829
0.248847,-1.60851
0.232514,-1.65809
0.215688,-1.70704
0.198375,-1.75535
0.180583,-1.80306
0.162316,-1.85015
0.143581,-1.89665
0.124385,-1.94256
0.104732,-1.98789
0.084629,-2.03265
0.0640811,-2.07684
0.0430941,-2.12046
0.0216737,-2.16352
-0.000174441,-2.20602
-0.0224447,-2.24795
-0.0451315,-2.2893
-0.0682288,-2.33007
-0.0917309,-2.37024
-0.115632,-2.40979
-0.139925,-2.44871
-0.164603,-2.48695
-0.189661,-2.52448
-0.215091,-2.56128
-0.240884,-2.59728
-0.267034,-2.63245
-0.29353,-2.66671
-0.320365,-2.7
-0.347527,-2.73225
-0.375006,-2.76337
-0.40279,-2.79327
-0.430867,-2.82185
-0.459222,-2.849
-0.487842,-2.8746
-0.516709,-2.89853
-0.545806,-2.92064
-0.575115,-2.94079
-0.604615,-2.95882
-0.634284,-2.97457
-0.664098,-2.98787
-0.694032,-2.99852
-0.724059,-3.00634
-0.754149,-3.01113
-0.784271,-3.01268
-0.814391,-3.01079
-0.844474,-3.00523
-0.874483,-2.99579
-0.904376,-2.98225
-0.934113,-2.96439
-0.963649,-2.94199
-0.992937,-2.91483
-1.02193,-2.8827
-1.05057,-2.84541
-1.07882,-2.80275
-1.10661,-2.75456
-1.13389,-2.70067
-1.1606,-2.64095
-1.18669,-2.57526
-1.21209,-2.50351
-1.23674,-2.42564
-1.26058,-2.3416
-1.28355,-2.25139
-1.30559,-2.15503
-1.32663,-2.05259
-1.34662,-1.94417
-1.3655,-1.82991
-1.3832,-1.71
-1.39968,-1.58465
-1.41488,-1.45414
-1.42874,-1.31876
-1.44124,-1.17886
-1.45231,-1.03481
-1.46192,-0.887036
-1.47004,-0.735974
-1.47663,-0.5821
-1.48167,-0.42591
-1.48514,-0.267921
-1.48703,-0.108664
-1.48731,0.05132
-1.486,0.211485
-1.48308,0.371285
-1.47858,0.530182
-1.47249,0.687646
-1.46483,0.843166
-1.45563,0.996249
-1.44491,1.14643
-1.43271,1.29327
-1.41906,1.43636
-1.404,1.57534
-1.38757,1.70988
-1.36982,1.83967
-1.35079,1.96447
-1.33055,2.08407
-1.30913,2.19831
-1.2866,2.30705
-1.26301,2.4102
-1.23841,2.50773
-1.21287,2.59961
-1.18644,2.68588
-1.15917,2.76659
-1.13113,2.84184
-1.10235,2.91172
-1.07291,2.9764
-1.04284,3.03602
-1.0122,3.09078
-0.981043,3.14086
-0.949402,3.18648
-0.917327,3.22787
-0.884858,3.26525
-0.852035,3.29886
-0.818893,3.32894
-0.785467,3.35573
-0.751788,3.37948
-0.717886,3.40042
-0.683788,3.41878
-0.649519,3.4348
-0.6151,3.44869
-0.580551,3.46068
-0.545892,3.47097
-0.511137,3.47976
-0.476301,3.48724
-0.441396,3.49358
-0.406433,3.49894
-0.37142,3.50349
-0.336365,3.50735
-0.301275,3.51067
-0.266153,3.51356
-0.231004,3.51613
-0.195831,3.51846
-0.160636,3.52063
-0.125419,3.52271
-0.0901816,3.52476
-0.0549238,3.52681
-0.0196453,3.52889
0.0156541,3.53101
0.050975,3.53318
0.0863178,3.53537
0.121683,3.53758
0.157069,3.53974
0.192477,3.54182
0.227905,3.54375
0.263351,3.54544
0.298813,3.54681
0.334286,3.54775
0.369766,3.54813
0.405247,3.54783
0.44072,3.5467
0.476177,3.54458
0.511608,3.54129
0.546999,3.53666
0.582336,3.53048
0.617602,3.52255
0.65278,3.51266
0.687848,3.50056
0.722783,3.48603
0.75756,3.46882
0.79215,3.44867
0.826523,3.42533
0.860645,3.39854
0.894481,3.36804
0.927993,3.33356
0.961138,3.29484
0.993874,3.25162
1.02615,3.20367
1.05793,3.15074
1.08915,3.09262
1.11977,3.02908
1.14972,2.95996
1.17895,2.88508
1.2074,2.8043
1.23501,2.71752
1.26173,2.62467
1.28748,2.5257
1.31222,2.4206
1.33588,2.30943
1.35839,2.19226
1.3797,2.06922
1.39976,1.94048
1.41849,1.80626
1.43586,1.66683
1.45181,1.5225
1.4663,1.37361
1.47927,1.22058
1.4907,1.06384
1.50054,0.903865


# initial_x = 1.93333
x,y
1.94182,0.696605
1.94725,0.389264
1.9496,0.0797302
1.94885,-0.230209
1.945,-0.538762
1.93808,-0.844156
1.92813,-1.14467
1.91521,-1.43864
1.89939,-1.72453
1.88075,-2.00088
1.8594,-2.26639
1.83546,-2.51991
1.80905,-2.76043
1.7803,-2.98711
1.74936,-3.1993
1.71636,-3.39648
1.68148,-3.57832
1.64485,-3.74463
1.60664,-3.8954
1.56699,-4.0307
1.52607,-4.15079
1.48403,-4.25598
1.441,-4.34672
1.39714,-4.42353
1.35258,-4.48697
1.30744,-4.5377
1.26186,-4.57638
1.21595,-4.60373
1.16982,-4.62045
1.12358,-4.62729
1.07731,-4.62495
1.03111,-4.61417
0.98505,-4.59563
0.939217,-4.57
0.893672,-4.53795
0.848477,-4.50008
0.803688,-4.45698
0.759353,-4.40919
0.715518,-4.35723
0.672221,-4.30157
0.629497,-4.24266
0.587377,-4.18089
0.545888,-4.11663
0.505052,-4.05022
0.464889,-3.98195
0.425418,-3.91209
0.386652,-3.84088
0.348604,-3.76853
0.311285,-3.69522
0.274702,-3.62112
0.238865,-3.54636
0.203777,-3.47105
0.169445,-3.3953
0.135872,-3.31918
0.103063,-3.24275
0.0710183,-3.16608
0.0397418,-3.08918
0.00923527,-3.0121
-0.0204996,-2.93485
-0.0494611,-2.85743
-0.0776477,-2.77985
-0.105058,-2.7021
-0.131689,-2.62417
-0.15754,-2.54606
-0.18261,-2.46773
-0.206894,-2.38918
-0.230392,-2.31038
-0.253101,-2.23131
-0.275017,-2.15195
-0.296139,-2.07229
-0.316462,-1.9923
-0.335984,-1.91197
-0.3547,-1.83127
-0.372608,-1.75021
-0.389703,-1.66877
-0.405982,-1.58695
-0.421441,-1.50474
-0.436076,-1.42215
-0.449883,-1.33918
-0.462858,-1.25583
-0.474998,-1.17214
-0.4863,-1.0881
-0.496759,-1.00374
-0.506374,-0.919093
-0.51514,-0.834179
-0.523056,-0.749031
-0.53012,-0.663686
-0.53633,-0.57818
-0.541683,-0.492554
-0.54618,-0.406852
-0.54982,-0.321118
-0.552603,-0.2354
-0.554528,-0.149745
-0.555598,-0.0642026
-0.555813,0.0211776
-0.555175,0.106346
-0.553687,0.191253
-0.551351,0.275849
-0.548171,0.360088
-0.544151,0.443921
-0.539294,0.527304
-0.533606,0.610194
-0.527092,0.692552
-0.519757,0.774338
-0.511607,0.855518
-0.502649,0.93606
-0.492888,1.01594
-0.482333,1.09512
-0.470988,1.17359
-0.458863,1.25133
-0.445964,1.32833
-0.432299,1.40457
-0.417875,1.48005
-0.402701,1.55477
-0.386782,1.62872
-0.370129,1.70191
-0.352747,1.77435
-0.334644,1.84604
-0.315828,1.91701
-0.296306,1.98725
-0.276086,2.0568
-0.255173,2.12566
-0.233574,2.19386
-0.211297,2.26142
-0.188348,2.32836
-0.164732,2.39469
-0.140456,2.46043
-0.115526,2.52561
-0.089946,2.59022
-0.063723,2.6543
-0.0368618,2.71784
-0.00936799,2.78084
0.0187532,2.84331
0.0474964,2.90523
0.076856,2.96659
0.106826,3.02737
0.137401,3.08752
0.168575,3.14702
0.200339,3.20579
0.232688,3.26379
0.265612,3.32092
0.299103,3.3771
0.33315,3.43221
0.367743,3.48613
0.402869,3.53873
0.438513,3.58982
0.47466,3.63925
0.511291,3.6868
0.548389,3.73226
0.585929,3.77538
0.623888,3.8159
0.662237,3.85352
0.700947,3.88793
0.739984,3.91881
0.77931,3.94579
0.818886,3.96849
0.858665,3.98652
0.898599,3.99945
0.938635,4.00686
0.978716,4.00827
1.01878,4.00324
1.05876,3.9913
1.09858,3.97195
1.13817,3.94473
1.17745,3.90917
1.21632,3.8648
1.25471,3.81118
1.29252,3.7479
1.32964,3.67458
1.36597,3.59086
1.40142,3.49645
1.43587,3.39112
1.4692,3.27469
1.50132,3.14705
1.53211,3.00819
1.56145,2.85816
1.58923,2.69713
1.61536,2.52534
1.63971,2.34315
1.66219,2.151
1.6827,1.94946
1.70115,1.73918
1.71745,1.52092
1.73154,1.2955
1.74334,1.06386
1.7528,0.827004
1.75987,0.58598
1.76451,0.341906
1.7667,0.0959284
1.76643,-0.150782
1.76369,-0.397049
1.75849,-0.641702
1.75086,-0.883597
1.74083,-1.12163
1.72844,-1.35473
1.71376,-1.58192
1.69683,-1.80228
1.67774,-2.01497
1.65656,-2.21926
1.63338,-2.41449
1.6083,-2.60012
1.58141,-2.77572
1.55282,-2.94093
1.52263,-3.09554
1.49094,-3.23938
1.45788,-3.37243
1.42353,-3.49471
1.38802,-3.60634
1.35144,-3.70752
1.3139,-3.7985
1.2755,-3.8796
1.23634,-3.95119
1.19651,-4.01365
1.1561,-4.06744
1.11519,-4.113
1.07386,-4.15083
1.0322,-4.18141
0.990257,-4.20523
0.948112,-4.2228
0.905821,-4.23461
0.863438,-4.24113
0.821014,-4.24285
0.778595,-4.2402
0.736223,-4.23363
0.693934,-4.22356
0.651762,-4.21038
0.609736,-4.19445
0.567881,-4.17613
0.52622,-4.15574
0.484772,-4.13358
0.443554,-4.10991
0.402578,-4.08498
0.361857,-4.05902
0.3214,-4.03224
0.281215,-4.00479
0.241306,-3.97684
0.201679,-3.94852
0.162337,-3.91994
0.123281,-3.89119
0.0845133,-3.86234
0.0460344,-3.83343
0.00784466,-3.80451
-0.0300558,-3.77559
-0.0676671,-3.74666
-0.104989,-3.71771
-0.142021,-3.68871
-0.178763,-3.65961
-0.215213,-3.63036
-0.251369,-3.60087
-0.287229,-3.57106
-0.322789,-3.54084
-0.358044,-3.5101
-0.392989,-3.47871
-0.427616,-3.44656
-0.461917,-3.41351
-0.495883,-3.37941
-0.529501,-3.34412
-0.562761,-3.30748
-0.595646,-3.26933
-0.628142,-3.2295
-0.66023,-3.18783
-0.691892,-3.14416
-0.723106,-3.0983
-0.75385,-3.05011
-0.7841,-2.9994
-0.813829,-2.94603
-0.843011,-2.88984
-0.871616,-2.83068
-0.899614,-2.76841
-0.926974,-2.70291
-0.953661,-2.63406
-0.979643,-2.56176
-1.00488,-2.48593
-1.02935,-2.40648
-1.053,-2.32338
-1.07581,-2.2366
-1.09772,-2.14612
-1.11872,-2.05197
-1.13875,-1.95416
-1.15779,-1.85278
-1.17579,-1.74791
-1.19273,-1.63965
-1.20858,-1.52815
-1.22329,-1.41357
-1.23684,-1.29609
-1.2492,-1.17594
-1.26035,-1.05333
-1.27026,-0.928534
-1.27891,-0.801819
-1.28629,-0.67348
-1.29238,-0.543827
-1.29716,-0.41318
-1.30064,-0.281875
-1.3028,-0.15025
-1.30364,-0.018652
-1.30317,0.112571
-1.30139,0.243072
-1.29832,0.372506
-1.29395,0.500538
-1.28831,0.62684
-1.28142,0.751095
-1.2733,0.873003
-1.26397,0.992279
-1.25346,1.10866
-1.24181,1.22189
-1.22903,1.33175
-1.21518,1.43805
-1.20029,1.5406
-1.18438,1.63924
-1.16751,1.73386
-1.14972,1.82434
-1.13104,1.9106
-1.11152,1.99259
-1.0912,2.07028
-1.07013,2.14365
-1.04835,2.21271
-1.02589,2.27749
-1.00281,2.33803
-0.979144,2.39441
-0.954935,2.44669
-0.930224,2.49497
-0.905049,2.53935
-0.879449,2.57996
-0.853462,2.6169
-0.827123,2.65032
-0.800467,2.68035
-0.773527,2.70713
-0.746335,2.7308
-0.718921,2.75152
-0.691314,2.76942
-0.663541,2.78466
-0.635629,2.79739
-0.607601,2.80773
-0.579482,2.81584
-0.551291,2.82185
-0.523051,2.8259
-0.49478,2.8281
-0.466495,2.82858
-0.438213,2.82746
-0.409951,2.82484
-0.381721,2.82083
-0.353538,2.81553
-0.325415,2.80903
-0.297362,2.8014
-0.26939,2.79272
-0.24151,2.78307
-0.213732,2.7725
-0.186063,2.76107
-0.158513,2.74883
-0.131089,2.73582
-0.103799,2.72208
-0.0766499,2.70763
-0.0496488,2.69249
-0.0228024,2.67668
0.00388262,2.66021
0.0303997,2.64309
0.0567423,2.62532
0.0829038,2.60688
0.108878,2.58776
0.134657,2.56795
0.160234,2.54744
0.185603,2.52618
0.210755,2.50416
0.235683,2.48133
0.260379,2.45767
0.284834,2.43312
0.309039,2.40766
0.332984,2.38123
0.35666,2.35379
0.380056,2.32528
0.403162,2.29565
0.425965,2.26486
0.448455,2.23285
0.470618,2.19957
0.492442,2.16496
0.513912,2.12897
0.535016,2.09155
0.555738,2.05265
0.576064,2.01222
0.595978,1.97022
0.615463,1.92661
0.634504,1.88134
0.653084,1.83437
0.671186,1.78568
0.688792,1.73524
0.705885,1.68303
0.722447,1.62903
0.73846,1.57323
0.753905,1.51562
0.768766,1.45621
0.783024,1.39501
0.79666,1.33202
0.809658,1.26728
0.822,1.2008
0.833669,1.13264
0.844647,1.06283
0.85492,0.991418
0.864471,0.918473
0.873284,0.844056
0.881347,0.768241
0.888645,0.691105
0.895165,0.612735
0.900896,0.533222
0.905826,0.452661
0.909946,0.371154
0.913246,0.288806
0.915719,0.205726
0.917359,0.122026
0.918158,0.0378205
0.918114,-0.046776
0.917222,-0.131647
0.91548,-0.216675
0.912888,-0.301746
0.909446,-0.386744
0.905154,-0.471559
0.900015,-0.55608
0.894034,-0.640203
0.887213,-0.723826
0.879559,-0.806854
0.871078,-0.889194
0.861778,-0.970763
0.851666,-1.05148
0.840751,-1.13128
0.829044,-1.21009
0.816553,-1.28786
0.80329,-1.36454
0.789266,-1.44009
0.774492,-1.51446
0.758981,-1.58765
0.742743,-1.65963
0.725792,-1.73039
0.708139,-1.79994
0.689797,-1.86826
0.670778,-1.93539
0.651093,-2.00133
0.630755,-2.06612
0.609775,-2.12978
0.588163,-2.19236
0.565931,-2.25389
0.543089,-2.31443
0.519646,-2.37402
0.495611,-2.43273
0.470994,-2.4906
0.445802,-2.54771
0.420042,-2.60411
0.393722,-2.65987
0.366847,-2.71504
0.339423,-2.7697
0.311454,-2.82391
0.282946,-2.87773
0.253901,-2.93121
0.224322,-2.98442
0.194213,-3.0374
0.163575,-3.0902
0.13241,-3.14286
0.100718,-3.19542
0.0685015,-3.2479
0.0357603,-3.30033
0.00249503,-3.35271
-0.0312938,-3.40504
-0.0656057,-3.45732
-0.10044,-3.50951
-0.135795,-3.56158
-0.171671,-3.61348
-0.208064,-3.66514
-0.244973,-3.71648
-0.282392,-3.76738
-0.320318,-3.81774
-0.358745,-3.8674
-0.397664,-3.9162
-0.437065,-3.96396
-0.476939,-4.01045
-0.51727,-4.05545
-0.558042,-4.09868
-0.599236,-4.13986
-0.640831,-4.17866
-0.6828,-4.21473
-0.725115,-4.2477
-0.767743,-4.27716
-0.810645,-4.30267
-0.853781,-4.32378
-0.897105,-4.33999
-0.940563,-4.35078
-0.9841,-4.35564
-1.02765,-4.35399
-1.07116,-4.34527
-1.11453,-4.3289
-1.15771,-4.3043
-1.20059,-4.27088
-1.24309,-4.22806
-1.28512,-4.17528
-1.32656,-4.11202
-1.36732,-4.03775
-1.40728,-3.95203
-1.44632,-3.85445
-1.48433,-3.74466
-1.52118,-3.6224
-1.55674,-3.48748
-1.59088,-3.33981
-1.62349,-3.17941
-1.65443,-3.00641
-1.68358,-2.82105
-1.71081,-2.62369
-1.73601,-2.41484
-1.75907,-2.19512
-1.77988,-1.96528
-1.79834,-1.72618
-1.81438,-1.47883
-1.8279,-1.22431
-1.83884,-0.963815
-1.84716,-0.698617
-1.8528,-0.430052
-1.85575,-0.159505
-1.85599,0.111608
-1.85352,0.381863
-1.84836,0.649846
-1.84054,0.914172
-1.8301,1.1735
-1.81709,1.42657
-1.80159,1.67217
-1.78367,1.90922
-1.76344,2.13673
-1.74097,2.35382
-1.7164,2.55975
-1.68982,2.75387
-1.66136,2.9357
-1.63115,3.10486
-1.59931,3.2611
-1.56597,3.40429
-1.53126,3.53441
-1.49532,3.65154
-1.45828,3.75586
-1.42025,3.84761
-1.38136,3.92715
-1.34174,3.99486
-1.30151,4.0512
-1.26076,4.09665
-1.21961,4.13175
-1.17815,4.15703
-1.1365,4.17306
-1.09472,4.18042
-1.05292,4.17968
-1.01115,4.1714
-0.969511,4.15614
-0.928053,4.13444
-0.886842,4.10683
-0.845934,4.07381
-0.805382,4.03585
-0.765232,3.99342
-0.725527,3.94693
-0.686306,3.89678
-0.647602,3.84335
-0.609448,3.78697
-0.571872,3.72797
-0.534897,3.66664
-0.498546,3.60322
-0.462838,3.53798
-0.427792,3.47111
-0.393421,3.40282
-0.359739,3.33328
-0.326759,3.26263
-0.29449,3.19102
-0.262941,3.11855
-0.232121,3.04534
-0.202037,2.97146
-0.172694,2.89699
-0.144099,2.82199
-0.116256,2.74652
-0.0891701,2.67061
-0.0628453,2.5943
-0.0372854,2.51761
-0.0124942,2.44057
0.0115249,2.36319
0.0347686,2.28548
0.0572335,2.20744
0.0789164,2.12909
0.0998141,2.05041
0.119923,1.97141
0.139241,1.89209
0.157764,1.81244
0.175489,1.73246
0.192412,1.65215
0.208531,1.57151
0.223841,1.49053
0.23834,1.40923
0.252025,1.32759
0.264891,1.24562
0.276936,1.16334
0.288157,1.08074
0.29855,0.997836
0.308113,0.91464
0.316842,0.831165
0.324735,0.747426
0.331789,0.663441
0.338003,0.579229
0.343373,0.49481
0.347899,0.410207
0.351577,0.325443
0.354407,0.240543
0.356387,0.155532
0.357517,0.0704366
0.357796,-0.0147169
0.357223,-0.0999016
0.355798,-0.185091
0.353521,-0.270258
0.350393,-0.355376
0.346414,-0.440422
0.341585,-0.525369
0.335907,-0.610196
0.329381,-0.694881
0.32201,-0.779402
0.313794,-0.863743
0.304736,-0.947885
0.294837,-1.03181
0.2841,-1.11552
0.272527,-1.19899
0.260121,-1.28221
0.246884,-1.36518
0.232819,-1.44789
0.217927,-1.53034
0.202213,-1.61253
0.185677,-1.69446
0.168324,-1.77613
0.150156,-1.85754
0.131174,-1.93869
0.111383,-2.01959
0.0907834,-2.10024
0.0693788,-2.18064
0.0471714,-2.26079
0.0241639,-2.34069
0.000358567,-2.42033
-0.0242418,-2.49971
-0.0496347,-2.57881
-0.0758171,-2.65762
-0.102786,-2.73611
-0.130538,-2.81426
-0.15907,-2.89202
-0.188377,-2.96935
-0.218455,-3.04619
-0.249299,-3.12247
-0.280903,-3.1981
-0.313259,-3.273
-0.34636,-3.34704
-0.380196,-3.4201
