# initial_x = 1
x,y
1.52234,1.76086
1.51697,-1.18463
1.27756,-0.00199752
1.5239,1.75089
1.51591,-1.19433
1.27756,-0.00528679
1.52545,1.74087
1.51485,-1.20401
1.27755,-0.0085759
1.52699,1.7308
1.51377,-1.21365
1.27754,-0.0118648
1.52853,1.72068
1.52438,-1.11318
1.27753,-0.0151534
1.53005,1.71052
1.52338,-1.12312
1.27752,-0.0184417
1.53156,1.7003
1.52238,-1.13304
1.2775,-0.0217295
1.53307,1.69004
1.52137,-1.14291
1.27748,-0.0250169
1.5172,1.79301
1.52035,-1.15276
1.27746,-0.0283037
1.51879,1.7832
1.51932,-1.16258
1.27743,-0.0315899
1.52036,1.77334
1.51829,-1.17236
1.2774,-0.0348755
1.52194,1.76344
1.51724,-1.18211
1.27756,-0.00114473
1.5235,1.75348
1.51619,-1.19182
1.27756,-0.00443402
1.52505,1.74347
1.51512,-1.2015
1.27756,-0.00772318
1.52659,1.73342
1.51405,-1.21115
1.27755,-0.0110121
1.52813,1.72331
1.51297,-1.22076
1.27754,-0.0143008
1.52966,1.71316
1.52364,-1.12055
1.27752,-0.0175892
1.53117,1.70295
1.52264,-1.13047
1.2775,-0.0208771
1.53268,1.6927
1.52163,-1.14036
1.27748,-0.0241646
1.53418,1.6824
1.52062,-1.15021
1.27746,-0.0274516
1.51837,1.78575
1.51959,-1.16003
1.27744,-0.030738
1.51996,1.7759
1.51856,-1.16982
1.27741,-0.0340237
1.52153,1.76601
1.51751,-1.17958
1.27738,-0.0373087
1.52309,1.75606
1.51646,-1.18931
1.27756,-0.00358125
1.52465,1.74607
1.5154,-1.199
1.27756,-0.00687045
1.52619,1.73603
1.51433,-1.20865
1.27755,-0.0101595
1.52773,1.72593
1.51325,-1.21828
1.27754,-0.0134482
1.52926,1.71579
1.5239,-1.11797
1.27753,-0.0167367
1.53078,1.7056
1.5229,-1.1279
1.27751,-0.0200247
1.53229,1.69537
1.5219,-1.1378
1.27749,-0.0233124
1.53379,1.68508
1.52088,-1.14766
1.27747,-0.0265995
1.51796,1.78829
1.51986,-1.15749
1.27744,-0.029886
1.51955,1.77846
1.51883,-1.16729
1.27741,-0.0331719
1.52112,1.76858
1.51778,-1.17706
1.27738,-0.0364571
1.52269,1.75865
1.51673,-1.18679
1.27756,-0.00272846
1.52425,1.74867
1.51568,-1.19649
1.27756,-0.0060177
1.52579,1.73864
1.51461,-1.20615
1.27755,-0.00930677
1.52733,1.72856
1.51353,-1.21578
1.27754,-0.0125956
1.52887,1.71843
1.52416,-1.11539


# initial_x = 1.5
x,y
1.50947,0.894376
1.48669,-1.9554
1.24589,-0.313766
1.5483,2.07983
1.19844,-1.1852
1.53694,2.31767
1.08412,-0.379525
1.40324,-2.60696
1.2445,0.295961
1.56551,1.81115
1.42196,-1.17763
1.3734,0.607636
1.55196,0.282159
1.66468,-0.0231936
1.6166,-0.329994
1.64431,-0.419433
1.63245,-0.3256
1.63662,-0.452107
1.63891,-0.237016
1.63296,-0.464887
1.64083,-0.266483
1.62871,-0.50604
1.645,-0.0581566
1.614,-0.742311
1.64265,0.312512
1.59701,-0.884929
1.61735,0.616233
1.54883,-1.3314
1.32582,-0.838522
1.51563,0.591022
1.66787,0.118582
1.60803,-0.372702
1.65304,-0.0496596
1.62123,-0.503728
1.64743,-0.130593
1.62016,-0.584517
1.64631,0.144365
1.60141,-0.855334
1.62823,0.612871
1.57162,-1.11967
1.54196,-0.0987155
1.50741,-0.325509
1.29419,-0.324201
1.51761,1.60667
1.48137,-1.54541
1.29801,0.594723
1.55439,1.51089
1.53021,-1.21132
1.26287,-0.383146
1.50066,2.17145
1.33943,-1.3346
1.44223,0.266715
1.35618,-0.587101
1.47312,-0.0335242
1.31787,-0.418829
1.53543,0.942787
1.41792,-2.08908
1.27307,1.0129
1.684,-0.156014
1.58196,-0.320397
1.63293,0.759344
1.58256,-0.8727
1.58613,0.586599
1.52336,-1.66075
1.26042,-0.62332
1.48406,2.30321
1.24815,-1.29069
1.46577,2.10729
1.46616,-1.2125
1.32744,0.807909
1.59106,1.42044
1.54553,-0.850149
1.28781,-0.643727
1.50758,1.82623
1.50543,-1.20531
1.29627,0.308545
1.54775,1.17987
1.44024,-1.87428
1.28739,1.01105
1.68267,-0.183506
1.58897,-0.211746
1.65465,0.287469
1.60445,-0.598352
1.638,0.520561
1.58073,-1.00325
1.58957,0.533407
1.51862,-1.6899
1.26619,-0.615512
1.48864,2.26611
1.26094,-1.32414
1.49252,1.63123
1.42826,-1.7863
1.29391,1.17993
1.55581,-1.76953
1.44286,-0.780946
1.36158,0.299745
1.4727,-0.301263
1.32258,-0.0538197
1.53171,0.471598
1.6653,0.218464
1.60544,-0.440595
1.65267,0.146237
1.61203,-0.623744
1.64674,0.220924
1.6016,-0.785206
1.6209,0.655939
1.55204,-1.30024
1.41657,-0.771305
1.38326,0.130821
1.40624,-0.430628
1.38585,-0.132277
1.39902,-0.363018
1.38716,-0.19435
1.40165,-0.307087
1.38201,-0.255333
1.40904,-0.281867
1.37483,-0.214368
1.42107,-0.33595
1.3613,-0.136087
1.4511,-0.267291
1.336,-0.0711529
1.51108,0.124133
1.48048,-0.483784
1.32053,0.0903974
1.53579,0.400428
1.66545,0.180756
1.60672,-0.376849
1.65263,0.143218
1.606,-0.719205
1.64164,0.42371
1.59138,-0.908345
1.60297,0.748614
1.52929,-1.49771
1.26159,-0.582158
1.48652,2.27885
1.26806,-1.31419
1.50829,1.46055
1.41058,-1.87766
1.28225,1.3361
1.34005,-2.43196
1.22572,1.46235
1.15659,-2.43343
1.32309,1.62604
1.17742,-2.29748
1.39532,1.23319
1.44076,-2.16347
1.27211,0.537995
1.56335,1.62605
1.52961,-0.939745
1.27465,-0.198019
1.5209,1.88183
1.49691,-1.08812
1.31034,0.466439
1.55371,1.0014
1.44035,-1.94434
1.28467,0.930752
1.67543,0.591301
1.54634,-0.599499
1.33244,-0.782726
1.5087,0.392153
1.59254,1.03298
1.5217,-1.4423
1.26097,-0.432937
1.51113,2.17903
1.27561,-1.29099
1.50247,1.48808
1.39587,-1.93776
1.27405,1.37821
1.31946,-2.43841
1.20701,1.67569
1.06953,-2.12545
1.47172,1.51966
1.32784,-2.10103
1.29332,1.49772
1.2048,-2.42155
1.28122,1.72471
1.13651,-2.20338
1.45452,0.945073
1.62153,-1.14838
1.60715,0.371293
1.54602,-1.51115
1.39949,-0.811235
1.40034,0.0523825
1.37274,-0.456355
1.43082,-0.18649
1.34961,-0.191225
1.48071,-0.0563612
1.3105,-0.349137
1.53896,1.07402
1.41069,-2.01083
1.26427,1.33347
1.3325,-2.44613
1.21389,1.53913
1.10479,-2.32929
1.4265,1.15368
1.46002,-2.0948
1.262,0.202381
1.5454,1.77172
1.50408,-1.03312
1.30446,0.325422
1.55035,0.960957
1.43697,-1.9835
1.28396,0.914628
1.67211,0.679439
1.53845,-0.65933
1.28928,-0.621094
1.50008,1.81888
1.50018,-1.31954
1.29452,0.306318
1.55002,1.22097
1.44766,-1.82093
1.2854,0.92232
1.65895,0.912148
1.52109,-0.800178
1.28267,-0.169346
1.51882,1.77801
1.51004,-1.22147
1.28262,0.0875564
1.53785,1.52588
1.49464,-1.4742
1.28459,0.256855
1.54835,1.37556
1.49299,-1.52515
1.29035,0.473613
1.5577,1.33447
1.50433,-1.46191
1.282,0.235345
1.54864,1.43027
1.50456,-1.42557
1.28395,0.23803
1.55101,1.37676
1.49526,-1.50231
1.28888,0.365203
1.54468,1.39816
1.48591,-1.58666
1.29146,0.467153
1.54873,1.43412
1.50402,-1.45937
1.27906,0.137684
1.53273,1.62108
1.51319,-1.31476
1.27562,0.00154996
1.52417,1.76474
1.51772,-1.16362
1.27731,-0.0229078
1.52292,1.77028
1.51512,-1.17885
1.27909,0.0115795
1.52835,1.68869
1.51265,-1.26449
1.27667,0.0060512
1.52806,1.73079
1.51393,-1.20618
1.2774,-0.02206
1.52841,1.72768
1.52383,-1.10774
1.27818,-0.00950469
1.53147,1.68728
1.52275,-1.14863
1.27686,-0.0194859
1.53175,1.70948
1.52207,-1.12129
1.27812,-0.020262
1.53417,1.67111
1.52071,-1.16446
1.277,-0.0250251
1.51751,1.79795
1.52009,-1.14559
1.27781,-0.0289344
1.51969,1.77165
1.51878,-1.17586
1.27715,-0.0323655
1.52078,1.77478
1.51799,-1.16961
1.2776,-0.0358799
1.52268,1.75534
1.51676,-1.19107
1.2774,-0.0023068
1.52397,1.75293
1.51585,-1.19154
1.27769,-0.00548489
1.52572,1.73704
1.51467,-1.20835
1.27745,-0.00897738
1.52709,1.73175
1.5137,-1.2122
1.27763,-0.0121121
1.52876,1.71777
1.52425,-1.11644
1.27746,-0.0155711
1.53017,1.71081
1.52329,-1.12251
1.27757,-0.018724
1.53177,1.69793
1.52226,-1.13561
1.27745,-0.0221414
1.53321,1.6899
1.52127,-1.1428
1.27752,-0.0253245
1.51741,1.79107
1.52023,-1.15489
1.27742,-0.0287054
1.51893,1.78282
1.51922,-1.16281
1.27745,-0.0319154
1.52056,1.77163
1.51816,-1.17418
1.27737,-0.0352676
1.52209,1.76284
1.51713,-1.18257
1.27758,-0.00147791
1.52369,1.75193
1.51606,-1.19342
1.27754,-0.00482349
1.52521,1.74272
1.51501,-1.20214
1.27757,-0.00806634
1.52678,1.73198
1.51393,-1.2126
1.27753,-0.0113947
1.52829,1.72245
1.52453,-1.11139
1.27755,-0.0146508
1.52983,1.7118
1.52353,-1.12192
1.27751,-0.0179667
1.53133,1.70201
1.52253,-1.13134
1.27751,-0.0212318
1.53285,1.6914
1.52152,-1.14165
1.27748,-0.0245384
1.53434,1.68139
1.52051,-1.15114
1.27746,-0.0278095
1.51856,1.78454
1.51947,-1.16126
1.27743,-0.0311091
1.52013,1.77491
1.51844,-1.17079
1.27741,-0.0343837
1.52171,1.76482
1.5174,-1.18076
1.27737,-0.0376779
1.52326,1.75503
1.51634,-1.1903
1.27756,-0.00394252
1.52482,1.7449
1.51528,-1.20014
1.27755,-0.00723949
1.52636,1.73496
1.51421,-1.20966
1.27755,-0.010522
1.5279,1.72477
1.51313,-1.21939
1.27754,-0.0138162
1.52943,1.7147
1.52379,-1.11903
1.27753,-0.0171
1.53095,1.70444
1.52279,-1.12904
1.27751,-0.0203918
1.53246,1.69425
1.52178,-1.13886
1.27749,-0.0236763
1.53396,1.68391
1.52077,-1.14878
1.27746,-0.0269659
1.51814,1.78722
1.51974,-1.15856
1.27744,-0.0302502
1.51972,1.77735
1.51871,-1.1684
1.27741,-0.0335379
1.5213,1.76749
1.51767,-1.17812
1.27738,-0.0368215
1.52286,1.75753
1.51662,-1.18788
1.27756,-0.00309471
1.52442,1.74756
1.51556,-1.19755
1.27756,-0.00638265
1.52597,1.73751
1.51449,-1.20723
1.27755,-0.00967277
1.5275,1.72744
1.51341,-1.21684
1.27754,-0.0129607
1.52903,1.71729
1.52405,-1.11651
1.27753,-0.0162499
1.53056,1.70712
1.52305,-1.12643
1.27751,-0.0195374
1.53207,1.69688
1.52205,-1.13634
1.27749,-0.0228256
1.53357,1.68661
1.52103,-1.1462
1.27747,-0.0261124
1.51773,1.78974
1.52001,-1.15604
1.27745,-0.0293994
1.51931,1.77992
1.51898,-1.16584
1.27742,-0.0326851
1.52089,1.77004
1.51794,-1.17561
1.27739,-0.0359706
1.52246,1.76012
1.51689,-1.18535
1.27756,-0.00224111
1.52402,1.75015
1.51583,-1.19505
1.27756,-0.00553058
1.52557,1.74013
1.51477,-1.20472
1.27755,-0.0088195
1.52711,1.73005
1.51369,-1.21436
1.27754,-0.0121085
1.52864,1.71993
1.5243,-1.11392
1.27753,-0.015397
1.53016,1.70976
1.52331,-1.12386
1.27752,-0.0186853
1.53168,1.69954
1.52231,-1.13377
1.2775,-0.021973
1.53318,1.68927
1.5213,-1.14365
1.27748,-0.0252604
1.51732,1.79229
1.52028,-1.15349
1.27745,-0.0285472
1.5189,1.78247
1.51925,-1.1633
1.27743,-0.0318334
1.52048,1.77261
1.51821,-1.17308
1.2774,-0.0351188
1.52205,1.7627
1.51716,-1.18283
1.27756,-0.00138845
1.52361,1.75274
1.51611,-1.19254
1.27756,-0.00467771
1.52516,1.74273
1.51504,-1.20222
1.27756,-0.00796688
1.52671,1.73267
1.51397,-1.21186
1.27755,-0.0112558
1.52824,1.72256
1.51289,-1.22148
1.27754,-0.0145445
1.52977,1.7124
1.52357,-1.12128
1.27752,-0.0178328
1.53128,1.7022
1.52257,-1.1312
1.2775,-0.0211207
1.53279,1.69194
1.52156,-1.14109
1.27748,-0.0244082
1.53429,1.68164
1.52054,-1.15094
1.27746,-0.0276951
1.51849,1.78502
1.51951,-1.16076
1.27743,-0.0309814
1.52007,1.77517
1.51848,-1.17055
1.2774,-0.0342671
1.52165,1.76527
1.51744,-1.1803
1.27737,-0.0375521
1.52321,1.75533
1.51638,-1.19002
1.27756,-0.00382495
1.52476,1.74533
1.51532,-1.19971
1.27756,-0.00711413
1.52631,1.73528
1.51425,-1.20937
1.27755,-0.0104031
1.52785,1.72518
1.51317,-1.21899
1.27754,-0.0136919
1.52937,1.71504
1.52383,-1.11871
1.27752,-0.0169803
1.53089,1.70485
1.52283,-1.12863
1.27751,-0.0202683
1.5324,1.6946
1.52182,-1.13853
1.27749,-0.0235559
1.5339,1.68431
1.52081,-1.14839
1.27747,-0.026843
1.51808,1.78757
1.51978,-1.15822
1.27744,-0.0301295
1.51966,1.77773
1.51875,-1.16801
1.27741,-0.0334153
1.52124,1.76784
1.51771,-1.17778
1.27738,-0.0367005
1.5228,1.75791
1.51666,-1.18751
1.27756,-0.00297217
1.52436,1.74792
1.5156,-1.1972
1.27756,-0.00626139
1.52591,1.73789
1.51453,-1.20687
1.27755,-0.00955045
1.52745,1.72781
1.51345,-1.2165
1.27754,-0.0128393
1.52898,1.71768
1.52408,-1.11613
1.27753,-0.0161278
1.5305,1.70749
1.52309,-1.12606
1.27751,-0.0194159
1.53201,1.69726
1.52208,-1.13597
1.27749,-0.0227036
1.53351,1.68699
1.52107,-1.14584
1.27747,-0.0259908
1.51767,1.79011
1.52005,-1.15567
1.27745,-0.0292775
1.51925,1.78029
1.51902,-1.16548
1.27742,-0.0325635
1.52083,1.77041
1.51798,-1.17525
1.27739,-0.0358488
1.5224,1.76049
1.51693,-1.18499
1.27756,-0.00211938
1.52396,1.75052
1.51587,-1.19469
1.27756,-0.00540864
1.52551,1.7405
1.51481,-1.20436
1.27755,-0.00869774
1.52705,1.73043
1.51373,-1.214
1.27754,-0.0119866
1.52858,1.72031
1.52434,-1.11355
1.27753,-0.0152752
1.53011,1.71014
1.52335,-1.12349
1.27752,-0.0185635
1.53162,1.69992
1.52234,-1.1334
1.2775,-0.0218513
1.53313,1.68966
1.52133,-1.14328
1.27748,-0.0251386
1.51726,1.79265
1.52031,-1.15313
1.27745,-0.0284254
1.51884,1.78284
1.51929,-1.16294
1.27743,-0.0317116
1.52042,1.77298
1.51825,-1.17272
1.2774,-0.0349972
1.52199,1.76307
1.5172,-1.18247
1.27756,-0.00126658
1.52355,1.75311
1.51615,-1.19218
1.27756,-0.00455587
1.52511,1.7431
1.51508,-1.20186
1.27756,-0.00784503
1.52665,1.73304
1.51401,-1.21151
1.27755,-0.011134
1.52819,1.72293
1.51293,-1.22112
1.27754,-0.0144226
1.52971,1.71278
1.52361,-1.12092
1.27752,-0.017711
1.53123,1.70258
1.52261,-1.13084
1.2775,-0.0209989
1.53274,1.69232
1.5216,-1.14072
1.27748,-0.0242864
1.53423,1.68202
1.52058,-1.15058
1.27746,-0.0275734
1.51843,1.78539
1.51955,-1.1604
1.27743,-0.0308597
1.52001,1.77554
1.51852,-1.17019
1.27741,-0.0341454
1.52159,1.76564
1.51747,-1.17994
1.27737,-0.0374304
1.52315,1.75569
1.51642,-1.18967
1.27756,-0.0037031
1.52471,1.7457
1.51536,-1.19935
1.27756,-0.00699229
1.52625,1.73565
1.51429,-1.20901
1.27755,-0.0102813
1.52779,1.72556
1.51321,-1.21863
1.27754,-0.0135701
1.52932,1.71542
1.52386,-1.11834
1.27753,-0.0168585
1.53084,1.70523
1.52287,-1.12827
1.27751,-0.0201465
1.53235,1.69499
1.52186,-1.13816
1.27749,-0.0234341
1.53385,1.6847
1.52084,-1.14802
1.27747,-0.0267212
1.51802,1.78793
1.51982,-1.15785
1.27744,-0.0300078
1.51961,1.7781
1.51879,-1.16765
1.27741,-0.0332936
1.52118,1.76821
1.51775,-1.17742
1.27738,-0.0365788
1.52275,1.75828
1.5167,-1.18715
1.27756,-0.00285032
1.5243,1.7483
1.51564,-1.19685
1.27756,-0.00613955
1.52585,1.73826
1.51457,-1.20651
1.27755,-0.00942861
1.52739,1.72818
1.51349,-1.21614
1.27754,-0.0127174
1.52892,1.71805
1.52412,-1.11576
1.27753,-0.016006
1.53044,1.70787
1.52312,-1.1257
1.27751,-0.0192941
1.53196,1.69764
1.52212,-1.1356
1.27749,-0.0225818
1.53346,1.68737
1.52111,-1.14547
1.27747,-0.0258691
1.51761,1.79047
1.52009,-1.15531
1.27745,-0.0291557
1.5192,1.78065
1.51906,-1.16512
1.27742,-0.0324418
1.52077,1.77078
1.51802,-1.17489
1.27739,-0.0357272
1.52234,1.76086
1.51697,-1.18463
1.27756,-0.00199752
1.5239,1.75089
1.51591,-1.19433
1.27756,-0.00528679
1.52545,1.74087
1.51485,-1.20401
1.27755,-0.0085759
1.52699,1.7308
1.51377,-1.21365
1.27754,-0.0118648
1.52853,1.72068
1.52438,-1.11318
1.27753,-0.0151534
1.53005,1.71052
1.52338,-1.12312
1.27752,-0.0184417
1.53156,1.7003
1.52238,-1.13304
1.2775,-0.0217295
1.53307,1.69004
1.52137,-1.14291
1.27748,-0.0250169
1.5172,1.79301
1.52035,-1.15276
1.27746,-0.0283037
1.51879,1.7832
1.51932,-1.16258
1.27743,-0.0315899
1.52036,1.77334
1.51829,-1.17236
1.2774,-0.0348755
1.52194,1.76344
1.51724,-1.18211
1.27756,-0.00114473
1.5235,1.75348
1.51619,-1.19182
1.27756,-0.00443402
1.52505,1.74347
1.51512,-1.2015
1.27756,-0.00772318
1.52659,1.73342
1.51405,-1.21115
1.27755,-0.0110121
1.52813,1.72331
1.51297,-1.22076
1.27754,-0.0143008
1.52966,1.71316
1.52364,-1.12055
1.27752,-0.0175892
1.53117,1.70295
1.52264,-1.13047
1.2775,-0.0208771
1.53268,1.6927
1.52163,-1.14036
1.27748,-0.0241646
1.53418,1.6824
1.52062,-1.15021
1.27746,-0.0274516
1.51837,1.78575
1.51959,-1.16003
1.27744,-0.030738
1.51996,1.7759
1.51856,-1.16982
1.27741,-0.0340237
1.52153,1.76601
1.51751,-1.17958
1.27738,-0.0373087
1.52309,1.75606
1.51646,-1.18931
1.27756,-0.00358125
1.52465,1.74607
1.5154,-1.199
1.27756,-0.00687045
1.52619,1.73603
1.51433,-1.20865
1.27755,-0.0101595
1.52773,1.72593
1.51325,-1.21828
1.27754,-0.0134482
1.52926,1.71579
1.5239,-1.11797
1.27753,-0.0167367
1.53078,1.7056
1.5229,-1.1279
1.27751,-0.0200247
1.53229,1.69537
1.5219,-1.1378
1.27749,-0.0233124
1.53379,1.68508
1.52088,-1.14766
1.27747,-0.0265995
1.51796,1.78829
1.51986,-1.15749
1.27744,-0.029886
1.51955,1.77846
1.51883,-1.16729
1.27741,-0.0331719
1.52112,1.76858
1.51778,-1.17706
1.27738,-0.0364571
1.52269,1.75865
1.51673,-1.18679
1.27756,-0.00272846
1.52425,1.74867
1.51568,-1.19649
1.27756,-0.0060177
1.52579,1.73864
1.51461,-1.20615
1.27755,-0.00930677
1.52733,1.72856
1.51353,-1.21578
1.27754,-0.0125956
1.52887,1.71843
1.52416,-1.11539


# initial_x = 1.53333
x,y
1.54275,0.882476
1.43212,-2.05447
1.27874,0.7958
1.61346,1.41213
1.49215,-0.994307
1.31176,0.393533
1.55512,0.693159
1.50052,-1.82029
1.25059,-0.172635
1.53944,2.04544
1.29506,-1.29192
1.51441,0.843062
1.51179,-1.85278
1.27491,-0.722308
1.48034,2.18346
1.38491,-1.33759
1.39204,0.526658
1.49808,-0.266084
1.30134,-0.304584
1.52766,1.43264
1.44447,-1.77399
1.28746,1.00729
1.68368,0.178104
1.56976,-0.449097
1.58564,0.679557
1.49782,-1.75484
1.25477,-0.150665
1.52164,2.08613
1.34828,-1.31859
1.43259,0.271239
1.35948,-0.56978
1.46545,-0.0768264
1.31952,-0.319873
1.53715,0.806271
1.47382,-1.96442
1.25634,0.0051903
1.5304,1.98292
1.41114,-1.26504
1.37145,0.646371
1.55957,0.474341
1.5954,-1.27317
1.58572,0.301268
1.59171,-1.27396
1.59532,0.496113
1.53683,-1.57929
1.30801,-0.842587
1.52313,1.10737
1.39085,-2.1109
1.26292,1.36944
1.2746,-2.46822
1.19723,1.83849
1.10088,-2.00385
1.44719,1.94546
1.44884,-1.5769
1.30104,1.02309
1.6824,0.201539
1.57276,-0.43507
1.59243,0.818354
1.50523,-1.6391
1.25803,-0.148995
1.51696,2.07875
1.37976,-1.29557
1.40097,0.439176
1.43395,-0.516195
1.36231,0.0520449
1.44623,-0.308163
1.34539,-0.0237005
1.4863,-0.144559
1.30861,-0.381182
1.53383,1.21738
1.4001,-2.00172
1.26818,1.32478
1.36566,-2.39751
1.2534,1.24961
1.40049,-2.34595
1.26961,0.851833
1.65879,0.959629
1.51086,-0.814023
1.29828,0.0936415
1.54375,1.13164
1.42189,-1.96415
1.28055,1.1589
1.56749,-1.7094
1.4906,-0.598475
1.31685,0.124019
1.54139,0.524686
1.63617,-0.876791
1.62757,0.273982
1.58477,-1.13971
1.58426,0.296278
1.58835,-1.28892
1.5787,0.203834
1.63485,-0.821151
1.63325,0.175478
1.59346,-1.0449
1.60717,0.539696
1.52677,-1.54801
1.2587,-0.555823
1.49181,2.286
1.23927,-1.27207
1.45104,2.31571
1.32834,-1.35221
1.46281,0.264064
1.38715,-0.688037
1.40847,-0.069486
1.3663,-0.336345
1.44362,-0.251378
1.33912,-0.131944
1.50535,0.0505107
1.40894,-0.659734
1.38995,0.0164398
1.38853,-0.430662
1.40391,-0.188613
1.37728,-0.274285
1.41923,-0.305833
1.36241,-0.155197
1.44999,-0.256188
1.33597,-0.123716
1.50924,0.116951
1.45402,-0.58771
1.34619,0.225721
1.48534,-0.187892
1.30677,-0.276716
1.53423,1.15575
1.40609,-2.02004
1.27205,1.2973
1.3781,-2.37051
1.2513,1.22342
1.4432,-2.25937
1.24733,0.00678284
1.54644,1.97355
1.35019,-1.27671
1.44198,0.219559
1.35045,-0.594215
1.48103,0.0651708
1.32196,-0.554895
1.53478,0.734962
1.5148,-1.80172
1.25258,-0.571177
1.52465,2.18975
1.18559,-1.14009
1.6434,1.68213
1.10313,-0.375776
1.47685,-2.41284
1.22207,-0.5472
1.6118,1.81302
1.13893,-0.855861
1.68083,-1.16887
1.29732,-1.0642
1.51785,1.27013
1.37155,-2.07544
1.26161,1.47433
1.19386,-2.44312
1.27872,1.74483
1.13539,-2.18396
1.4606,0.92912
1.61731,-1.18734
1.60446,0.372335
1.54463,-1.53102
1.39412,-0.821149
1.40604,0.0269678
1.36536,-0.435606
1.44592,-0.163894
1.3365,-0.17545
1.50987,0.186758
1.49636,-0.366012
1.30392,-0.136007
1.53747,1.13696
1.41202,-2.00583
1.27399,1.25242
1.44318,-2.23007
1.26143,0.291777
1.54962,1.74577
1.50947,-1.00606
1.29918,0.241289
1.54653,1.08029
1.4293,-1.96136
1.28019,1.09517
1.64068,-1.08416
1.59919,0.17671
1.59542,-1.21018
1.60328,0.564231
1.52925,-1.56818
1.27215,-0.707101
1.47687,2.17855
1.41276,-1.28617
1.36822,0.705452
1.56591,0.789863
1.46126,-1.92675
1.27647,0.444418
1.54806,1.57333
1.52472,-1.21332
1.26701,-0.27557
1.50908,2.08905
1.38762,-1.31084
1.39143,0.513134
1.48912,-0.315466
1.30634,-0.182553
1.54021,1.04306
1.4071,-2.05581
1.26376,1.24763
1.4781,-2.13052
1.23656,-0.349778
1.56313,2.04475
1.17613,-1.08018
1.69068,1.14225
1.11996,-0.527702
1.56055,-2.0876
1.30803,-1.00623
1.52136,0.831717
1.50812,-1.85578
1.26027,-0.611995
1.49841,2.27876
1.20356,-1.22194
1.49971,2.45083
1.08234,-0.448567
1.37218,-2.69106
1.24612,0.377624
1.56619,1.78891
1.43382,-1.1993
1.35329,0.708612
1.5705,1.00749
1.47248,-1.7485
1.288,0.664726
1.57103,1.55394
1.53909,-0.909694
1.27208,-0.436517
1.5051,2.07565
1.41214,-1.25172
1.37845,0.613928
1.5564,0.328925
1.64823,-0.635976
1.63088,0.0114487
1.60618,-0.926224
1.6152,0.622127
1.54236,-1.41251
1.33697,-0.822678
1.50707,0.355444
1.5908,0.916118
1.50883,-1.55399
1.26558,-0.0230253
1.53139,1.87407
1.48413,-1.09223
1.32092,0.608321
1.55767,1.18195
1.46684,-1.75108
1.29197,0.682859
1.56596,1.63492
1.53246,-0.925705
1.27109,-0.35969
1.49691,2.09351
1.43601,-1.22827
1.35579,0.729543
1.5693,1.32298
1.523,-1.34837
1.26302,-0.290886
1.50951,2.14011
1.33289,-1.33894
1.44935,0.253874
1.35581,-0.613136
1.47189,-0.0453003
1.31764,-0.417622
1.53678,0.912358
1.42015,-2.09233
1.27659,0.930596
1.6763,0.572873
1.54168,-0.597033
1.29299,-0.605539
1.50994,1.74764
1.50493,-1.29327
1.29343,0.353362
1.55679,1.1591
1.45873,-1.76745
1.29049,0.875767
1.65105,1.01403
1.51424,-0.816678
1.29519,0.0699016
1.53927,1.25726
1.43519,-1.87335
1.28529,1.0963
1.64308,-1.0502
1.60079,0.173338
1.59258,-1.23045
1.60023,0.544342
1.52716,-1.59923
1.26978,-0.699064
1.47699,2.20829
1.38269,-1.32264
1.39613,0.500015
1.46953,-0.399122
1.32992,0.0493635
1.51999,0.208872
1.56682,0.361988
1.61894,-1.05412
1.62296,0.434775
1.56502,-1.2828
1.49397,-0.539852
1.30828,0.0190215
1.54693,0.813195
1.46449,-1.94438
1.27777,0.51782
1.55718,1.57463
1.53858,-1.01121
1.26883,-0.407408
1.50691,2.10264
1.3807,-1.28691
1.40663,0.386465
1.42298,-0.580423
1.36894,0.0473377
1.42876,-0.387676
1.35913,-0.0348474
1.45458,-0.256551
1.33427,-0.0883921
1.51259,0.173575
1.50831,-0.296357
1.29411,-0.395923
1.51528,1.63606
1.48381,-1.51835
1.29818,0.544793
1.55393,1.42958
1.51259,-1.39473
1.27016,-0.0269141
1.51839,1.90373
1.49795,-1.10783
1.30329,0.39787
1.55505,0.923887
1.42996,-2.00495
1.27828,0.947151
1.67686,0.549751
1.54093,-0.668634
1.31689,-0.70971
1.53076,0.972316
1.4009,-2.1308
1.26693,1.17366
1.55521,-1.79674
1.47723,-0.623742
1.33329,0.304414
1.52299,0.0591777
1.53968,0.00134474
1.55925,0.183243
1.66169,0.234012
1.60625,-0.453319
1.64939,0.281553
1.5981,-0.811008
1.62746,0.648042
1.57011,-1.11949
1.53631,-0.157527
1.42029,-0.693697
1.37804,0.0893321
1.4139,-0.411248
1.37618,-0.113349
1.41553,-0.373741
1.36845,-0.129312
1.4348,-0.309229
1.35015,-0.121433
1.47565,-0.145378
1.31295,-0.2556
1.53607,0.943629
1.43883,-2.02906
1.28284,0.797486
1.6187,1.38844
1.49556,-0.938681
1.31493,0.369995
1.55176,0.723135
1.50111,-1.83928
1.24552,-0.40792
1.53493,2.15411
1.1915,-1.15955
1.58399,2.1021
1.09205,-0.338878
1.41836,-2.57818
1.22857,-0.0608925
1.59392,1.81295
1.22802,-1.21532
1.44316,2.4841
1.15895,-1.11226
1.71721,0.626382
1.13681,-0.630439
1.63785,-1.57881
1.36397,-1.01252
1.44336,0.0779339
